"","Query Mass","Database Mass (neutral mass)","rt","Isotope","Adduct","Name","spectra","Biofluid","ENTRY","p.adj","p","Fisher.Test","Mean Class plasma","Mean Class plasma_ringer_palm","Median Class plasma","Median Class plasma_ringer_palm","plasma","plasma_ringer_palm","X1","X2","X3","X4","X5","X6","X7","X8"
"206",167.012,"Unknown","7.48","[3][M]+","[M+NH4]+ 148.979","Unknown","12","unknown","unknown",0.627702269889193,0.627702269889193,NA,144917513.08536,134985307.856407,134724574.21435,143521712.96689,4,4,118383108.505387,191837795.407355,131669547.224571,137779601.204128,103717471.648752,144497337.023633,142546088.910148,149180333.843094
"207",167.0333,"166.026611","7.48","",""," Phthalic acid ","12","Blood; Saliva; Urine","HMDB02107 ",0.336824690924237,0.336824690924237,NA,52936262.0612564,27085677.5404559,47071024.6265026,30927867.5117638,4,4,110837557.460446,40311043.9892621,53831005.2637431,6765441.53157463,18573647.415676,43282087.6078515,2912574.79184737,43574400.3464485
"208",167.0333,"166.026611","7.48","",""," Benzoquinoneacetic acid ","12","Not Available","HMDB02334 ",0.336824690924237,0.336824690924237,NA,52936262.0612564,27085677.5404559,47071024.6265026,30927867.5117638,4,4,110837557.460446,40311043.9892621,53831005.2637431,6765441.53157463,18573647.415676,43282087.6078515,2912574.79184737,43574400.3464485
"209",167.0333,"166.026611","7.48","",""," Terephthalic acid ","12","Urine","HMDB02428 ",0.336824690924237,0.336824690924237,NA,52936262.0612564,27085677.5404559,47071024.6265026,30927867.5117638,4,4,110837557.460446,40311043.9892621,53831005.2637431,6765441.53157463,18573647.415676,43282087.6078515,2912574.79184737,43574400.3464485
"210",168.0147,"Unknown","7.49","[3][M+1]+","","Unknown","12","unknown","unknown",0.249261779405367,0.249261779405367,NA,5469244.60133069,4831726.7756746,5272522.84052456,4664650.49724122,4,4,4958195.51694996,6408776.11917941,4923156.60509426,5586850.16409915,4251462.36860589,4269493.41722466,5746143.73961008,5059807.57725778
"211",184.0281,"183.020142","7.5","",""," L-Homocysteic acid ","12","Not Available","HMDB02205 ",0.790850267366708,0.790850267366708,NA,16624536.5322709,16136466.933301,17586399.5304873,16664550.6605175,4,4,12670043.0667171,16948819.9087232,18223979.1522513,18655304.0013922,13160008.5657312,15799967.9960498,17529133.3249853,18056757.8464377
"212",248.1756,"Unknown","5.83","[20][M+1]+","","Unknown","1","unknown","unknown",0.696338280480644,0.696338280480644,NA,38395507.9360716,44704590.7133643,37627323.9200644,35446396.5967827,4,4,55320797.9212099,23006585.9829475,48377329.9215769,26877317.918552,38673907.433765,82866163.8379009,32218885.7598005,25059405.8219908
"213",185.0239,"Unknown","7.49","","","Unknown","12","unknown","unknown",0.423146694772843,0.423146694772843,NA,54432803.0586054,66784270.3217479,62493630.6603714,70990197.1212658,3,4,53893097.4395439,71094163.881199,18628474.9894042,74115475.9242746,50352077.5300867,71054980.4709271,70925413.7716045,74804609.5143734
"214",186.0434,"185.032425","7.48","","[M+NH4]+ 168.009"," 2-Amino-3-carboxymuconic acid semialdehyde ","12","Not Available","HMDB01330 ",0.421012291340602,0.421012291340602,NA,41817338.6052911,54190388.9198463,52377680.2848806,57468510.7583617,3,4,47489136.5191956,58936956.2679138,3577037.5834892,57266224.0505657,41793322.2482731,57534188.7638321,60031211.9143885,57402832.7528914
"215",190.0499,"189.042587","7.48","","[M+NH4]+ 172.02"," Kynurenic acid ","12","Blood; Cerebrospinal Fluid; Urine","HMDB00715 ",0.35780700696075,0.35780700696075,NA,7022181.35096815,3690210.61571958,6263046.09772954,4006394.03632518,4,3,14759360.1896201,5047484.39602946,7478607.79942963,803273.018793412,2039453.61508231,5973334.45756806,645534.640922499,6102519.74930546
"216",190.9793,"Unknown","7.47","[5][M]+","","Unknown","12","unknown","unknown",0.809413921287691,0.809413921287691,NA,65702982.7811885,66919016.7824286,66548696.5043737,64748307.003896,4,4,66740593.6961326,66356799.3126148,61973597.247658,67740940.8683486,79227777.4150016,58951675.7069208,67770775.0333844,61725838.9744076
"217",190.9923,"Unknown","7.48","","[M+Na]+ 168.009","Unknown","12","unknown","unknown",0.620448368844692,0.620448368844692,NA,3097509.91227632,2893781.50837991,3044692.75261889,2750983.8720248,4,4,3458990.78548782,2987387.11218667,2841663.35837969,3101998.39305112,3873600.05458911,2199558.23488093,2872807.15018101,2629160.59386858
"218",191.9811,"Unknown","7.48","[5][M+1]+","","Unknown","12","unknown","unknown",0.730778335274584,0.730778335274584,NA,2834251.49331209,2725319.49484152,2871753.88502717,2659511.11470128,4,4,2878161.23579955,2865346.5342548,2560305.33047432,3033192.8727197,3425840.8313132,2156414.91865034,2877848.39490773,2441173.83449483
"219",192.9763,"Unknown","7.47","[5][M+2]+","","Unknown","12","unknown","unknown",0.517837499002373,0.517837499002373,NA,36458108.9114832,29340480.2568216,36933401.7687902,36088991.2164152,4,3,37637850.9620819,36801299.3269527,34327781.1462706,37065504.2106277,44364652.3490658,819286.24539032,37669261.8910333,34508720.5417972
"220",194.9765,"Unknown","7.47","","[M+K]+ 156.017","Unknown","12","unknown","unknown",0.877106446639836,0.877106446639836,NA,24294488.0065048,24594524.1938504,24434805.5367148,23420964.7800165,4,4,25310268.3793374,24304865.0664253,22998072.5732521,24564746.0070044,29465414.3972465,22121079.0327552,24720850.5272778,22070752.8181222
"221",204.0544,"Unknown","7.49","","","Unknown","12","unknown","unknown",0.315992605963419,0.315992605963419,NA,11715878.9347778,8958891.31756795,11826456.5173999,10045827.9053848,4,3,9228041.13642751,11795349.197658,13982561.5678839,11857563.8371417,8460766.81800238,2922019.626564,11630888.9927672,12821889.8329383
"222",208.0399,"Unknown","7.48","","","Unknown","12","unknown","unknown",0.638240520438061,0.638240520438061,NA,36056044.9557164,34740168.9461936,36335771.8170657,36066236.3626435,4,4,32007279.2755273,39545356.9132068,35502708.4678309,37168835.1663004,28617558.7806234,35374789.6766822,36757683.0486047,38210644.278864
"223",225.125,"Unknown","5.83","","[M+K]+ 186.159 [M+Na]+ 202.133 [M+NH4]+ 207.089 [M+H]+ 224.115","Unknown","1","unknown","unknown",0.996478783190272,0.996478783190272,NA,5986733.34153778,5960457.55359607,5184814.36043188,1385685.95555305,4,2,12320185.1888059,3119016.31930584,7250612.40155792,1257119.45648142,426619.430324222,21061093.8652526,9364.43802554433,2344752.48078188
"224",248.1793,"Unknown","5.83","","","Unknown","1","unknown","unknown",0.701984912497451,0.701984912497451,NA,38909016.0366828,45020765.4761123,38653870.9350243,35806963.9749679,4,4,55582957.0878024,22745365.1888801,50765898.6940586,26541843.17599,38364789.2230414,82116190.2896445,33249138.7268943,26352943.6648691
"225",208.9902,"Unknown","7.48","","","Unknown","12","unknown","unknown",0.949120399323301,0.949120399323301,NA,10511633.0461134,10343500.6357732,10392299.8476446,11800012.2121286,4,3,9961470.72213747,11300461.7670269,10237372.4642745,10547227.2310147,3435644.73674999,12813193.0809407,10786831.3433164,14338333.3820857
"226",209.0803,"208.073563","7.48","[7][M]+",""," (R)-2-Benzylsuccinate ","12","Not Available","HMDB12127 ",0.340400731249446,0.340400731249446,NA,60044110.4670011,31889835.1138995,54658134.2017515,37283659.9481528,4,3,121481130.688675,45780048.772225,63536219.6312779,9379042.77582686,22589232.3337967,51988108.2534551,1003912.3058372,51978087.5625089
"227",210.0842,"Unknown","7.49","[7][M+1]+","","Unknown","12","unknown","unknown",0.348526508586181,0.348526508586181,NA,5898071.18485173,3070929.50537417,5379819.17934124,3539818.52923593,4,3,12173554.7077144,4246725.48601042,6512912.87267206,659091.673010103,2188010.19655632,4891626.86191554,76277.4054757032,5127803.5575491
"228",210.9867,"Unknown","7.48","","[M+K]+ 172.02","Unknown","12","unknown","unknown",0.210390638510391,0.210390638510391,NA,5235196.98236175,5709086.80845702,5282164.12505216,5717321.2765332,4,4,4668562.56031541,5707897.11902726,5359380.8454028,5204947.40470153,6253169.9375265,6024887.40138285,5148534.74323519,5409755.15168355
"229",212.9858,"Unknown","7.48","","[M+2Na-H]+ 168.009","Unknown","12","unknown","unknown",0.22987223826031,0.22987223826031,NA,3770154.7962121,2380017.23996569,3678872.77287054,2139683.65035729,4,2,4084827.1454023,3692095.54240957,3665650.0033315,3638046.49370502,669139.047312238,3238555.2647033,1040812.03601127,4571562.61183593
"230",227.0685,"226.058975","7.49","","[M+K]+ 188.107 [M+Na]+ 204.081 [M+NH4]+ 209.036 [M+H]+ 226.063"," 3-Nitrotyrosine ","12","Blood; Cerebrospinal Fluid","HMDB01904 ",0.190186075241141,0.190186075241141,NA,76409982.1192129,52735714.5026304,74521447.3279569,63448930.060479,4,3,87736270.1725218,76406967.4880627,68860763.6484161,72635927.167851,56004287.9437167,71927083.2400537,12117914.6495098,70893572.1772413
"231",227.0713,"226.058975","7.48","","[M+K]+ 188.107 [M+Na]+ 204.081 [M+NH4]+ 209.036 [M+H]+ 226.063"," 3-Nitrotyrosine ","12","Blood; Cerebrospinal Fluid","HMDB01904 ",0.723262545639368,0.723262545639368,NA,59464051.4440491,67087042.1947158,74451432.7581104,70579776.4808503,3,4,86892927.1729298,76295764.8701897,2060413.08704592,72607100.6460311,56018574.5218001,70246030.093504,71170041.2953623,70913522.8681967
"232",238.8837,"Unknown","7.48","","","Unknown","12","unknown","unknown",0.428947779996058,0.428947779996058,NA,2686672.38184021,2197502.20669845,2780764.87511471,2332639.42652784,4,4,1551766.06283618,2732062.57691884,2829467.17331058,3633393.71429521,1177634.51940935,2598134.17897399,2067144.6740817,2947095.45432875
"233",245.0822,"244.069534","7.49","",""," Uridine ","12","Blood; Cerebrospinal Fluid; Urine","HMDB00296 ",0.637850904878429,0.637850904878429,NA,24950032.9968664,28667945.0847025,31449630.0131365,28742375.1487442,3,4,4296279.61563281,30957731.8714879,32604592.3455597,31941528.1547851,23111193.7146115,27910085.2401485,29574665.05734,34075836.3267101
"234",245.0822,"244.069534","7.49","",""," Pseudouridine ","12","Amniotic Fluid; Blood; Urine","HMDB00767 ",0.637850904878429,0.637850904878429,NA,24950032.9968664,28667945.0847025,31449630.0131365,28742375.1487442,3,4,4296279.61563281,30957731.8714879,32604592.3455597,31941528.1547851,23111193.7146115,27910085.2401485,29574665.05734,34075836.3267101
"235",263.1519,"Unknown","5.82","","[M+K]+ 224.188","Unknown","1","unknown","unknown",0.0313724403425148,0.0313724403425148,NA,6357750.42239509,9151986.36133995,6639550.8320131,9511113.80049724,4,4,4510792.94694117,6173309.68229651,7105791.98172968,7641107.07861298,9862127.95818993,10459927.0707585,9160099.64280456,7125790.77360685
"236",245.0822,"244.073563","7.49","",""," 3,3',4'5-Tetrahydroxystilbene ","12","Not Available","HMDB04215 ",0.637850904878429,0.637850904878429,NA,24950032.9968664,28667945.0847025,31449630.0131365,28742375.1487442,3,4,4296279.61563281,30957731.8714879,32604592.3455597,31941528.1547851,23111193.7146115,27910085.2401485,29574665.05734,34075836.3267101
"237",246.1014,"Unknown","7.48","","[M+Na]+ 223.108","Unknown","12","unknown","unknown",0.783503460477195,0.783503460477195,NA,24205941.6897575,23742647.3533014,24088079.2245385,24595338.115503,4,4,22605240.0015248,26042368.3084279,23316157.2880391,24860001.161038,19785418.6610438,23859816.6388368,25994494.5211557,25330859.5921692
"238",255.94,"Unknown","7.49","","[M+K]+ 216.978 [M+Na]+ 232.952 [M+NH4]+ 237.908 [M+H]+ 254.934","Unknown","12","unknown","unknown",0.198480375901176,0.198480375901176,NA,29057841.2664296,15728657.0212961,31681467.2692827,15346352.1701081,4,2,20373542.1840428,31342257.1373353,32020677.4012301,32494888.34311,1349626.62358348,28393972.5946651,2298731.74555101,30872297.1213847
"239",255.9432,"Unknown","7.48","","[M+K]+ 216.978 [M+Na]+ 232.952 [M+NH4]+ 237.908 [M+H]+ 254.934","Unknown","12","unknown","unknown",0.55905998037409,0.55905998037409,NA,28626123.5760554,25410579.6814462,31167063.5343942,29106827.6558201,4,4,20104130.0041137,30599548.1947991,31734578.8739893,32066237.2313196,12615928.3513947,28492452.6748026,29721202.6368375,30812735.0627501
"240",264.112,"Unknown","7.5","","","Unknown","12","unknown","unknown",0.509804440388165,0.509804440388165,NA,2791484.42066001,3594344.60575978,2624688.25458113,3590191.99977529,2,4,847336.184920996,5069224.98855679,1090797.54269022,4158578.96647204,3406887.44384198,3964358.45845306,3232635.96503547,3773496.5557086
"241",274.9732,"273.96698","7.48","","[M+H]+ 273.973"," Ribose-1-arsenate ","12","Not Available","HMDB12285 ",0.0226956800929263,0.0226956800929263,NA,5920387.06023691,1894716.03969785,6280419.699385,1147095.98485481,4,1,4018705.45940436,6724104.83579251,5836734.56297749,7102003.38277329,299865.03122678,4984807.15785498,1264036.31084718,1030155.65886245
"242",276.9471,"Unknown","7.48","","[M+NH4]+ 258.915","Unknown","12","unknown","unknown",0.182582271160549,0.182582271160549,NA,2675581.34604425,1701551.5725309,2890117.83184556,1755464.3498564,4,3,1488907.32846993,2676755.20265437,3103480.46103675,3433182.39201594,1440365.12334829,2070563.57636452,503924.670378914,2791352.92003188
"243",278.9443,"Unknown","7.48","","[M+NH4]+ 260.913","Unknown","12","unknown","unknown",0.0240551435482743,0.0240551435482743,NA,1385451.69791385,329288.44050011,1540835.78668781,115703.410522775,4,1,670160.164395306,1428399.89697447,1653271.67640114,1789975.05388449,180355.230072629,1066843.26995636,18903.6709985291,51051.5909729212
"244",279.159,"278.151794","7.48","",""," Alpha-CEHC ","12","Blood","HMDB01518 ",0.342129010537395,0.342129010537395,NA,51480956.7696649,26750991.7017946,45607537.0001837,30005751.0929684,4,4,107915151.890792,39444054.5981305,51771019.4022368,6793601.18750032,18918229.2252068,43157829.9314352,3834634.68980665,41093272.9607299
"245",279.159,"278.151794","7.48","",""," Monoethylhexyl phthalic acid ","12","Not Available","HMDB13248 ",0.342129010537395,0.342129010537395,NA,51480956.7696649,26750991.7017946,45607537.0001837,30005751.0929684,4,4,107915151.890792,39444054.5981305,51771019.4022368,6793601.18750032,18918229.2252068,43157829.9314352,3834634.68980665,41093272.9607299
"246",266.2226,"Unknown","5.84","","","Unknown","1","unknown","unknown",0.741721707075744,0.741721707075744,NA,5790130.97873673,7266402.45829295,4539721.95768958,4355701.47033877,4,4,11734760.2881818,2408727.0935985,6670716.82178066,2346319.71138594,5401306.19449748,17921020.3872304,3310096.74618005,2433186.50526383
"247",279.9063,"Unknown","7.48","","[M+K]+ 240.945 [M+Na]+ 256.919 [M+NH4]+ 261.874 [M+H]+ 278.9","Unknown","12","unknown","unknown",0.209012431554932,0.209012431554932,NA,10158612.0803522,7996683.025576,10486797.9973748,8871119.71766013,4,4,7413477.90333899,10391508.9460792,10582087.0486704,12247374.4233203,4572422.89977435,8882381.39606682,8859858.03925343,9672069.76720939
"248",279.9092,"Unknown","7.48","","[M+K]+ 240.945 [M+Na]+ 256.919 [M+NH4]+ 261.874 [M+H]+ 278.9","Unknown","12","unknown","unknown",0.23294043725359,0.23294043725359,NA,9997539.70643931,7964299.82625396,10334785.9808184,8871009.63867562,4,4,7299351.70470161,10186426.5252477,10483145.4363891,12021235.1594189,4501819.86446812,8777748.75422625,8964270.52312499,9613360.16319647
"249",281.9065,"Unknown","7.48","","[M+Na]+ 258.915","Unknown","12","unknown","unknown",0.14418272063261,0.14418272063261,NA,5395902.02455496,3047214.9496775,5789618.15695417,3079355.48154484,4,2,3538865.45525164,5699358.23700664,5879878.07690169,6465506.32905987,672864.165857842,4751983.05625891,1406727.90683077,5357284.66976247
"250",283.9057,"Unknown","7.48","","[M+Na]+ 260.913","Unknown","12","unknown","unknown",0.11701391165223,0.11701391165223,NA,3353847.4083962,1981455.73081117,3475709.00086113,2006165.04694662,4,3,2168576.72160632,3615315.37493821,3336102.62678406,4295394.9102562,1520625.13086047,2491704.96303278,589317.008956216,3324175.82039521
"251",296.9703,"Unknown","7.48","[45][M]+","[M+Na]+ 273.973","Unknown","12","unknown","unknown",0.500523309772379,0.500523309772379,NA,75620168.4827605,66462602.5862216,81947604.5604313,74383780.9822212,4,4,53874294.0467548,82209838.7855476,81685370.335315,84711170.7634245,35700986.7841476,73778613.0764094,74988948.888033,81381861.5962964
"252",297.9736,"296.964478","7.48","[45][M+1]+",""," Hydrochlorothiazide ","12","Blood","HMDB01928 ",0.1438999854059,0.1438999854059,NA,5282245.7673438,3168277.51371911,5609237.58423733,3286960.37210542,4,3,3588284.68541723,6322223.21548331,5051223.86965764,6167251.29881702,2852809.45980801,3721111.28440282,540663.925697745,5558525.38496786
"253",300.0234,"Unknown","7.51","","[M+2K-H]+ 223.108","Unknown","12","unknown","unknown",0.170818716491431,0.170818716491431,NA,19753828.7272232,12419146.3483968,20625198.7585595,11828907.3210603,4,3,14866513.9214768,21387189.0212524,19863208.4958666,22898403.4702972,6543703.52093642,4634058.40521649,17114111.1211842,21384712.3462501
"254",316.001,"Unknown","7.48","[54][M]+","[2M+NH4]+ 148.979","Unknown","12","unknown","unknown",0.489331896482753,0.489331896482753,NA,95182292.7721123,83706209.6013943,102698763.920763,93857565.7302556,4,4,67521414.954263,101525623.644464,103871904.197061,107810228.292661,46782700.9920286,93541419.3171387,94173712.1433724,100327005.953037
"255",317.0042,"Unknown","7.47","[54][M+1]+","","Unknown","12","unknown","unknown",0.0153687985464919,0.0153687985464919,NA,7268333.28756168,3020664.35431867,7663565.20068461,2563933.29786771,4,2,5258112.34463963,8488090.40423789,7151534.10372826,8175596.29764096,3416537.63561218,1307728.70371779,5647062.11782144,1711328.96012325
"256",320.937,"Unknown","7.48","[60][M]+","[2M+Na]+ 148.979","Unknown","12","unknown","unknown",0.225185737048637,0.225185737048637,NA,48550190.9299245,39591436.0122963,49953127.2587972,42216812.4727324,4,4,35868257.2008847,48558830.5591666,51347423.9584278,58426252.001219,26205314.9459663,43144531.6421449,41289093.3033199,47726804.1577539
"257",288.1893,"Unknown","5.82","","[M+NH4+HCOOH]+ 224.143","Unknown","1","unknown","unknown",0.296424997343512,0.296424997343512,NA,1462895.59610893,6648166.58251864,1354196.06747151,3266409.97798778,2,4,868697.328266302,1839694.80667672,2624561.61270481,518628.636787896,18754351.1760401,4738875.25623578,1793944.69973978,1305495.19805887
"258",321.9392,"Unknown","7.49","[60][M+1]+","","Unknown","12","unknown","unknown",0.707921079004752,0.707921079004752,NA,2745286.41875746,2434410.66105936,3357096.75299722,2516901.61688359,3,4,603792.195076204,3313694.94038892,3400498.56560553,3663159.97395918,1715559.80346867,2758449.22583514,2275354.00793204,2988279.60700158
"259",322.9355,"Unknown","7.48","[60][M+2]+","","Unknown","12","unknown","unknown",0.875146984923849,0.875146984923849,NA,20994548.3900498,21906767.8477723,23692416.6022706,23446686.9405287,3,4,19468668.4056648,27916164.7988764,28905785.2508592,7687575.10479898,14866942.5132194,23235641.3781445,23657732.502913,25866754.9968125
"260",323.9901,"Unknown","7.51","","[M+Na]+ 301.003","Unknown","12","unknown","unknown",0.752224552004775,0.752224552004775,NA,2054607.17365132,1843355.01389075,2416031.18485846,1821976.79055063,3,4,359537.447020969,2432835.29631129,2399227.07340564,3026828.87786738,1816498.4949062,1827455.08619505,1330316.55611798,2399149.91834375
